source_asin,source,listing_url,product_type,relevance_score,competitor_type,product_form,material,material_evidence,detail_material,detail_evidence,pack_count,closure,style,use_case,feature_tags,asin,parent_asin,title,brand,price,monthly_sales,reviews,rating,seller_address,is_fba,variation_count,bsr_category,main_image_url,image_file,visual_product_form,visual_material_signal,visual_pack_count,visual_closure,visual_style,visual_notes
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FHCW8ZGN,FOOD STORAGE CONTAINER,33.6,keyword,disposable bakery bread bag,paper,title:paper; detail:paper; detail:kraft,paper,title:paper; detail:paper; detail:kraft,120,none stated,clear/minimal,sourdough,extra large,B0FHCW8ZGN,B0G58CKPFD,"Moretoes 120 Pack Large Paper Bread Bags for Homemade Bread, 13.7x8.3x3.5 Inches, Sourdough Bread Bags with Tin Tie Tab and Clear Front Window, Includes 144 Label Seal Stickers (Brown)",Moretoes,18.89,1000.0,134.0,4.7,CN,True,3.0,Bakery Take Out Containers / 5016466011 / 22,https://m.media-amazon.com/images/I/71Im0rg97jL._AC_SL1500_.jpg,research/B0FS1YH17C/images/33_B0FHCW8ZGN.jpg,disposable bakery bread bag,paper with clear window,many,fold/seal,clear window,window bags and stickers
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CT8FSB8G,FOOD WRAP,33.4,keyword,beeswax wrap,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,1,none stated,unknown,sandwich loaf,reusable,B0CT8FSB8G,B0FR48885H,3 Rolls Reusable Beeswax Wraps for Food 13 x 40 Inches Bees Wax Wraps Reusable Food Storage Wrap Beeswax Paper Roll for Bread Sandwich Cheese Fruit Snacks(Vivid),Moukeren,23.99,50.0,55.0,4.4,CN,True,5.0,Household Plastic Wrap / 16284873011 / 48,https://m.media-amazon.com/images/I/8185TyLKq4L._AC_SL1500_.jpg,research/B0FS1YH17C/images/34_B0CT8FSB8G.jpg,beeswax wrap,wrap sheet/fabric,1,wrap/tie,blue patterned,fabric wrap sheet
B0FS1YH17C,keyword,https://www.amazon.com/dp/B08BWVXP6Y,FOOD WRAP,33.2,keyword,beeswax wrap,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,1,none stated,farmhouse/natural,unknown,reusable,B08BWVXP6Y,B0G2Z8HW1K,Bee’s Wrap Beeswax Wraps for Food - Cut to Size 14x52' Beeswax Wrap Roll - Plastic Free Made in USA Reusable Natural Food Wrap - Honeycomb,Bee’s Wrap,23.0,2000.0,2249.0,4.6,,True,10.0,,https://m.media-amazon.com/images/I/71g8oLa0+OL._AC_SL1500_.jpg,research/B0FS1YH17C/images/35_B08BWVXP6Y.jpg,beeswax wrap,wrap sheet,1,wrap,honeycomb/natural,flat beeswax wrap
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0GN5MFM17,,31.9,noise,unknown,unknown,,unknown,,1,unknown,farmhouse/natural,general kitchen storage,organic; keeps fresh,B0GN5MFM17,B0GN5MFM17,"Fresh Organic Bee Bread - 3.5 oz (100 g) Natural Fermented Pollen - Superfood for Immunity, Energy & Vitality Boost (Perga, Ambrosia)",New Time Organic beekeeping products,39.5,50.0,0.0,0.0,US,False,0.0,Multivitamins / 3774861 / 1840,https://m.media-amazon.com/images/I/71HwicR7bEL._SL1500_.jpg,research/B0FS1YH17C/images/36_B0GN5MFM17.jpg,noise: bee bread food,glass jar/food,1,jar,noise,not bread storage
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0F381D89S,BREAD,31.7,noise,linen/cotton bread bag,plastic,title:plastic; detail:plastic; detail:poly; detail:polyethylene,plastic,title:plastic; detail:plastic; detail:poly; detail:polyethylene,75,none stated,clear/minimal,homemade bread,reusable,B0F381D89S,B0DXCYWHSG,"Homrelaxy 75Pcs Plastic Bread Bags for Homemade Bread and 90 Ties, 18 x 8 x 4 Inch Reusable Clear Loaf Bags, Adjustable, Perfect for Home Bakers and Bakeries",Homrelaxy,5.99,1000.0,384.0,4.7,CN,True,4.0,Bakery Take Out Containers / 5016466011 / 79,https://m.media-amazon.com/images/I/81NiEN-aqcL._AC_SL1500_.jpg,research/B0FS1YH17C/images/37_B0F381D89S.jpg,plastic bread bag,plastic,1,twist tie,clear/minimal,clear plastic loaf bag
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DK56XDG4,,31.7,noise,unknown,unknown,,unknown,,1,unknown,farmhouse/natural,general kitchen storage,organic; keeps fresh,B0DK56XDG4,B0DK56XDG4,"Fresh 100% Organic Bee Bread, Perga, Ambrosia, Naturally Fermented Pollen, 1.76 Ounce / 50g., Excellent Quality, Vacuumized Packaging.",Generic,19.9,50.0,3.0,3.4,LT,True,0.0,Digestive Nutritional Supplements / 6942464011 / 6061,https://m.media-amazon.com/images/I/91rPM3DvllL._SL1500_.jpg,research/B0FS1YH17C/images/38_B0DK56XDG4.jpg,noise: bee bread food,food/pollen,1,none,outdoor/noise,not bread storage
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DPJSTLH5,BASKET,31.4,noise,banneton/proofing,linen,title:linen; detail:linen,linen,title:linen; detail:linen,1,unknown,farmhouse/natural,sourdough,,B0DPJSTLH5,B0GJ5LDJRN,"Sourdough Proofing Basket Gift Set, 9“ Round and 10“ Oval Banneton Bread Baking Supplies, Sourdough Baskets with Bread Lame, Danish Whish, Bowl Scraper, Sourdough Scraper, and Linen Liner",EWFEN,19.99,7000.0,1172.0,4.6,CN,True,2.0,Bread Proofing Baskets / 16188240011 / 2,https://m.media-amazon.com/images/I/81QoolujD3L.jpg,research/B0FS1YH17C/images/39_B0DPJSTLH5.jpg,banneton/proofing kit,cane basket/cloth,kit,none,gift/kit,proofing basket kit with tools
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0F3P1TCHG,FOOD STORAGE BAG,30.1,noise,disposable bakery bread bag,paper,title:paper; detail:paper; detail:kraft,paper,title:paper; detail:paper; detail:kraft,30,unknown,unknown,homemade bread,,B0F3P1TCHG,B0GZPL5XQ9,"30 pack bread paper bags with window, including 30 homemade bread storage label seal stickers (13.7x8.3x3.5 inches)",Fulgivate,4.79,3000.0,636.0,4.6,,True,3.0,Disposable Food Storage Bags / 16284874011 / 44,https://m.media-amazon.com/images/I/61hYrNCpcKL._AC_SL1024_.jpg,research/B0FS1YH17C/images/40_B0F3P1TCHG.jpg,disposable bakery bread bag,paper with clear window,many,fold/seal,clear window,window bakery bags
B0FS1YH17C,keyword,https://www.amazon.com/dp/B09WRHLCFG,FOOD WRAP,27.7,noise,beeswax wrap,beeswax,title:beeswax; detail:beeswax; detail:beewax,beeswax,title:beeswax; detail:beeswax; detail:beewax,9,none stated,patterned,general kitchen storage,reusable; organic; eco,B09WRHLCFG,B0BWCQH5WZ,"Reusable Beeswax Wrap - 9 Pack Eco-Friendly Beeswax Wraps For Food, Organic, Sustainable, Biodegradable, Zero Waste, Plastic-Free Food Storage, 1L Strawberry, 3M Orange, 5S Lemon Patterns",PICcircuit,13.99,1000.0,1651.0,4.5,CN,True,4.0,Household Plastic Wrap / 16284873011 / 13,https://m.media-amazon.com/images/I/81-cLbynG7L._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FMY84W4Y,FOOD WRAP,27.1,noise,beeswax wrap,beeswax,title:beeswax; detail:beeswax; detail:beewax,beeswax,title:beeswax; detail:beeswax; detail:beewax,1,none stated,unknown,sandwich loaf,reusable; organic; eco,B0FMY84W4Y,B0FMY84W4Y,"Beeswax Wraps for Food Roll(13x39inch), Organic Beeswax Wrap Beeswax Food Wraps Reusable Food Wrap Sustainable Beeswax Paper Beeswax Sandwich Wrap Beeswax Storage Beeswax Cloth Beeswax Food Wrappers",PICcircuit,9.99,500.0,79.0,4.5,CN,True,1.0,Household Plastic Wrap / 16284873011 / 29,https://m.media-amazon.com/images/I/711Of08zXZL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DPXKXV31,BREAD,26.6,noise,unknown,unknown,,unknown,,1,unknown,unknown,sourdough,organic,B0DPXKXV31,B0DPXKXV31,"365 by Whole Foods Market Organic Sourdough Bread, 24 OZ",365 by Whole Foods Market,5.69,40000.0,593.0,4.4,,False,1.0,Sourdough Sandwich Bread / 18776908011 / 4,https://m.media-amazon.com/images/I/61ylc81JtIL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0D5945PYL,FOOD STORAGE BAG,25.8,noise,disposable bakery bread bag,paper,title:paper; detail:paper; detail:kraft,paper,title:paper; detail:paper; detail:kraft,25,none stated,giftable,sourdough,extra large,B0D5945PYL,B0G574W6WH,Bread Bags for Homemade Bread 25PCS Paper Sourdough Large Bakery Bags with Window for Baked Food Packaging Storage Gift Giving Includes 25PCS Label Seal Stickers 13.7x8.3x3.5in,WIKDAY,3.99,800.0,590.0,4.8,CN,True,12.0,Disposable Food Storage Bags / 16284874011 / 93,https://m.media-amazon.com/images/I/71EOYeGfJIL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0F2S517Z1,BAKING PAN,24.9,noise,unknown,unknown,,unknown,,2,unknown,unknown,sourdough,,B0F2S517Z1,B0F2S9LQ5X,"Novery 2PCS Nonstick Bread Pan - 8” x 4” Carbon Steel Loaf Baking Pans, Dishes，Rectangle Baking Supplies for Homemade Bread, Meatloaf, Cakes, Sourdough, Brownies, and Lasagnas",Novery,7.99,600.0,470.0,4.5,CN,True,1.0,Loaf Pans / 289677 / 75,https://m.media-amazon.com/images/I/51I+KoCxHkL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DDWDP59L,BREAD,24.4,noise,unknown,unknown,,unknown,,1,unknown,unknown,unknown,organic,B0DDWDP59L,B0DDWDP59L,"Organic Bread 21 Whole Grains & Seeds, 27 oz. (Pack of 2 Loaves)",VEMAX Store,25.0,50.0,53.0,4.4,US,False,1.0,Multigrain Sandwich Bread / 18776902011 / 38,https://m.media-amazon.com/images/I/81A1Dkh7mSL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DD5W5K59,FOOD STORAGE CONTAINER,24.0,noise,bread box,wood/bamboo,title:bamboo; detail:bamboo,wood/bamboo,title:bamboo; detail:bamboo,1,lid,unknown,homemade bread,extra large,B0DD5W5K59,B0GR6XV5SX,Culinary Couture White Bread Box for Kitchen Countertop with Bamboo Lid - Large BreadBox for Homemade Bread - Storage BreadBox with Cutting Board Lid,Culinary Couture,25.99,300.0,6125.0,4.6,US,True,5.0,Bread Boxes / 13880451 / 32,https://m.media-amazon.com/images/I/61bRxIyLnsL._AC_SL1024_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B09CFYR6CT,BREAD,23.9,noise,unknown,unknown,,unknown,,1,unknown,unknown,general kitchen storage,organic; keeps fresh,B09CFYR6CT,B09CFYR6CT,"One Mighty Mill Whole Wheat Bread, 100% Organic, Fresh-Milled, Stone-Ground Flour - No Preservatives or Artificial Ingredients, Non-GMO, Kosher (16 Slices, 1 Pack)",One Mighty MIll,6.99,10000.0,372.0,4.6,,False,1.0,Whole Wheat / 18776912011 / 49,https://m.media-amazon.com/images/I/61pafQbBxWL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0F3QLYWLS,FOOD WRAP,22.8,noise,beeswax wrap,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,5,none stated,farmhouse/natural,unknown,reusable; extra large,B0F3QLYWLS,B0FQDWZDFK,Bee’s Wrap Beeswax Wraps for Food - Assorted 5 Pack of Beeswax Wraps - 2 Large & 3 Medium Wrap - Plastic Free Made in USA Reusable Natural Food Wrap - Honeycomb & Bees + Bears,Bee’s Wrap,24.99,700.0,12998.0,4.6,US,True,18.0,Household Plastic Wrap / 16284873011 / 16,https://m.media-amazon.com/images/I/81Ai7GLkW5L._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CP7ZYPQ8,HANDBAG,22.6,noise,unknown,cotton,title:canvas; detail:canvas,cotton,title:canvas; detail:canvas,1,unknown,unknown,unknown,extra large,B0CP7ZYPQ8,B0CP7YXSX9,"ZHMO Canvas Tote Bag for Women,Women’s Bags Crossbody Bags Work Laptop Tote Bag Large Handbags Purse for Travel Nurse Teacher",ZHMO,19.99,2000.0,9392.0,4.5,CN,True,16.0,Travel Tote Bags / 15743241 / 2,https://m.media-amazon.com/images/I/818--87BuhL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DGF616XN,STORAGE BAG,22.1,noise,unknown,cotton,detail:cotton,cotton,detail:cotton,6,zipper,unknown,general kitchen storage,extra large,B0DGF616XN,B0DPFB1LXW,"6 Pack Extra Heavy Duty Large Moving Bags with Strong Zipper & Comfortable Handles, Sturdy & Durable Clothes Storage Bags Totes Bins, Blue Packing Moving Boxes for College Supplies, Dark Blue",FYGRIP,26.99,50000.0,9936.0,4.8,HK,True,12.0,Moving Bags / 118688596011 / 1,https://m.media-amazon.com/images/I/71izg8Ai-KL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DJM2J2G4,CARRIER BAG CASE,22.0,noise,unknown,plastic,title:plastic; detail:plastic; detail:poly; detail:polyethylene; title:opp; detail:opp,paper,detail:paper,1000,unknown,unknown,unknown,,B0DJM2J2G4,B0GXBBX68T,"Fuxury 1000 Count Thank You Plastic Bags (11.5' x 6.5' x 21') White, T-shirt, Grocery, Take Out, To Go, Retail Shopping Bags in Bulk (Made in USA)",Fuxury,31.99,6000.0,1188.0,4.6,US,True,18.0,Shopping & Merchandise Bags / 8615557011 / 5,https://m.media-amazon.com/images/I/71pKLnqIKUL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CN95MYH5,FOOD STORAGE CONTAINER,22.0,noise,bread box,plastic,detail:plastic,plastic,detail:plastic,1,lid,unknown,homemade bread,eco,B0CN95MYH5,B0CYBQHZ9G,"Gifhomfix Bread Box Bread Boxes for Kitchen Counter Airtight, Time Recording Bread Storage Container with Lid, Bread Keeper for Homemade Bread, Toast, Bagel, Donut and Cookies, Grey",Gifhomfix,19.99,3000.0,2963.0,4.2,CN,True,7.0,Bread Boxes / 13880451 / 1,https://m.media-amazon.com/images/I/71xgjPaL1tL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CR91QKQM,GIFT WRAP,22.0,noise,disposable bakery bread bag,paper,title:paper; detail:paper; title:kraft; detail:kraft,cotton,detail:canvas,100,unknown,giftable,unknown,,B0CR91QKQM,B0D9LSBC2H,"YEEHAW Brown Paper Bags with Handles Bulk 8'x4.5'x10.8' 100Pcs Gift Kraft Bags Medium Size, Brown Craft with Handles, Gifts Bag Bulk for Retail, Party, Shopping, Valentines",YEEHAW,23.98,2000.0,854.0,4.7,CN,True,9.0,Gift Wrap Bags / 723453011 / 46,https://m.media-amazon.com/images/I/8105Ol5HW2L._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0D3D3339P,BASKET,22.0,noise,banneton/proofing,linen,detail:linen,linen,detail:linen,1,unknown,unknown,sourdough,,B0D3D3339P,B0GVNZKCKV,"Sourdough Starter Kit, Banneton Bread Proofing Baskets Set, Sourdough Bread Baking Supplies Making Tools with Dough Scraper, Whisk, Bread Lame, Recipe",BAVIFY,33.99,1000.0,1227.0,4.8,CN,True,5.0,Bread Proofing Baskets / 16188240011 / 5,https://m.media-amazon.com/images/I/71EzazE9uSL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FTMVFHZ3,,21.4,noise,banneton/proofing,silicone,title:silicone; detail:silicone,linen,detail:linen,1,unknown,unknown,sourdough,,B0FTMVFHZ3,B0GWJD9Q3Z,"Superbaking Sourdough Starter Kit, 9' Splinter-Free Banneton Bread Proofing Basket Set with Non-Stick Silicone Dough Sling & Glass Starter Jar Kit, Sourdough Bread Baking Supplies, Sourdough Tools",Superbaking,33.97,1000.0,7107.0,4.7,RO,True,7.0,Bread Proofing Baskets / 16188240011 / 1,https://m.media-amazon.com/images/I/91vIB+MeeuL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0GF6GB851,NUTRITIONAL SUPPLEMENT,21.4,noise,unknown,unknown,,unknown,,1,unknown,farmhouse/natural,unknown,organic,B0GF6GB851,B0GF6GB851,"Bee Bread 60 Veggie Capsules - Raw Organic Fermented Bee Pollen (Perga) – Natural Multivitamin Superfood for Energy & Vitality – Immune Support Supplement, Gluten-Free, No Synthetic Additives",New Time Organic beekeeping products,23.5,50.0,1.0,5.0,US,False,1.0,Multiminerals / 3774431 / 139,https://m.media-amazon.com/images/I/71+X1pZAfiL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CS2R1S1B,TOTE BAG,20.8,noise,unknown,plastic,detail:poly; detail:opp,plastic,detail:poly; detail:opp,1,unknown,unknown,unknown,,B0CS2R1S1B,B0CS2Q8KYC,"BAGSMART Tote Bag for Women, Lightweight Puffy Tote Bag with Compartments Shoulder Bag Handbag for Travel, Work, Gym | Lightweight, Puffy, Quilted, for Travel, Work",BAGSMART,27.54,2000.0,6267.0,4.7,CN,True,20.0,Women’s Tote Handbags / 16977746011 / 1,https://m.media-amazon.com/images/I/61QEd9J8OsL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0GDWN3KLP,,20.6,noise,unknown,paper,title:paper; detail:paper; title:kraft,paper,title:paper; detail:paper; title:kraft,150,unknown,giftable,unknown,,B0GDWN3KLP,B0GFNBBRBR,BagDream 150 Pack 3.5x2.4x6.7 Inches Mini Gift Bags with Handles Bulk Kraft Brown Paper Small Party Favor Bags Recyclable Tiny Paper Sacks,BagDream,27.99,100.0,6.0,4.6,CN,True,2.0,Gift Wrap Bags / 723453011 / 1399,https://m.media-amazon.com/images/I/718+-MdUAeL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FLCT4L77,FOOD STORAGE CONTAINER,20.5,noise,bread box,wood/bamboo,title:wood; detail:wood; detail:bamboo,wood/bamboo,title:wood; detail:wood; detail:bamboo,1,unknown,farmhouse/natural,general kitchen storage,extra large,B0FLCT4L77,B0DWF3BZ43,"JANSNIMEN Vintage Bread Box for Kitchen Countertop, Large Bread Container Storage, Wooden Farmhouse Bread Box with Window Bread Holder (Brown)",JANSNIMEN,28.99,100.0,584.0,4.4,CN,True,6.0,Bread Boxes / 13880451 / 15,https://m.media-amazon.com/images/I/71EPg9OxAwL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DF821M5L,FOOD STORAGE CONTAINER,20.4,noise,bread box,wood/bamboo,detail:wood; detail:bamboo,wood/bamboo,detail:wood; detail:bamboo,1,unknown,farmhouse/natural,homemade bread,extra large,B0DF821M5L,B0DLTDGWHD,"Goozii Large Bread Box for Kitchen Countertop, Black Bread Storage Container for Homemade Bread, Double Layer Farmhouse Breadbox Organizer for Kitchen Counter Cabinet, Pantry, Cupboard (Black)",Goozii,37.97,1000.0,683.0,4.4,CN,True,3.0,Bread Boxes / 13880451 / 9,https://m.media-amazon.com/images/I/71mn8Z2XwTL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0F6387TPT,FOOD,20.3,noise,unknown,unknown,,unknown,,1,unknown,farmhouse/natural,general kitchen storage,keeps fresh,B0F6387TPT,B0F6387TPT,"Tavusker Bee Bread 2026 Harvest, Fresh Perga Naturally Fermented Bee Pollen, Gluten Free 3.53 OZ (100G)",Tavusker,39.38,50.0,45.0,4.2,TR,True,1.0,Breads / 16317251 / 86,https://m.media-amazon.com/images/I/81vmsrRzClL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DZWR9SN4,FOOD STORAGE CONTAINER,20.2,noise,bread box,wood/bamboo,title:wood; detail:wood; detail:bamboo,wood/bamboo,title:wood; detail:wood; detail:bamboo,1,lid,unknown,unknown,,B0DZWR9SN4,B0DZWR9SN4,"Amazon Basics Carbon Steel Bread Box with Acacia Wood Lid, Lid Doubles as Cutting Board, 11.9 x 7.1 x 5.2 in",Amazon Basics,22.99,900.0,79.0,4.3,,True,1.0,Bread Boxes / 13880451 / 13,https://m.media-amazon.com/images/I/71mFXIuuUTL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DKC1HCQQ,FOOD STORAGE CONTAINER,19.9,noise,bread box,wood/bamboo,title:wood; detail:wood; detail:bamboo,wood/bamboo,title:wood; detail:wood; detail:bamboo,1,unknown,unknown,general kitchen storage,extra large,B0DKC1HCQQ,B0FX9MQWP7,"Kitsure Bread Box - Wooden Bread Box for Kitchen Countertop, Large Capacity Kitchen Countertop Organizer, Stylish Bread Storage with Window, Multi-functional Container, Black, 15.0'x8.3'x9.1' (1T)",Kitsure,22.99,2000.0,779.0,4.5,CN,True,3.0,Bread Boxes / 13880451 / 2,https://m.media-amazon.com/images/I/71kzRU0xbDL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CZPS59MG,,19.9,noise,unknown,unknown,,unknown,,1,unknown,farmhouse/natural,unknown,organic,B0CZPS59MG,B0DTY5VX9V,"Organic Bee Bread - Natural Fermented Pollen, Multivitamin for breast growth, Superfood for men, women, Vital Proteins, Immune Support & Energy Supplement",Generic,19.95,50.0,138.0,4.2,US,True,0.0,Multivitamins / 3774861 / 1290,https://m.media-amazon.com/images/I/71QbhbIYuwL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B08VWC65NH,BAKING PAN,19.8,noise,unknown,plastic,detail:plastic,plastic,detail:plastic,2,lid,unknown,sandwich loaf,extra large,B08VWC65NH,B0CZM29GFQ,"Razab LARGE 7.6 Cups/1800 ML/1.9 Qt Glass Loaf Pan with Lids (Set of 2) - Meatloaf Pan BPA free Airtight Lids Grip Handle Easy Carry, Microwave and Oven Safe - Loaf Pans For Baking Bread, Cakes",Razab,26.99,2000.0,2571.0,4.5,US,True,2.0,Loaf Pans / 289677 / 8,https://m.media-amazon.com/images/I/71OF2m8uBPL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0D78RRJGS,FOOD STORAGE CONTAINER,19.6,noise,bread box,wood/bamboo,title:wood; detail:wood; detail:bamboo,plastic,detail:plastic,1,unknown,farmhouse/natural,general kitchen storage,extra large,B0D78RRJGS,B0GLFSVJ7G,"JANSNIMEN Double Layer Bread Box for Kitchen Countertop, Large Breadbox Bread Container Storage with Acrylic Door, Wooden Farmhouse Bread Holder (Black, Medim-15.7' L x 9.5' W x 13' H)",JANSNIMEN,29.99,500.0,833.0,4.5,CN,True,3.0,Bread Boxes / 13880451 / 6,https://m.media-amazon.com/images/I/81+Dji-3XnL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CKDNBQLB,NUTRITIONAL SUPPLEMENT,19.6,noise,unknown,unknown,,unknown,,1,unknown,unknown,unknown,,B0CKDNBQLB,B0CKDNBQLB,"HONEYBEEZONE-Bee Bread Capsules – Nutrient-Rich Superfood for Energy Boost, Immune Support Supplement | Non-GMO, Gluten-Free, 60 Easy-to-Swallow Veggie Capsules",HONEYBEEZONE,19.98,400.0,226.0,4.4,US,True,0.0,Blended Vitamin & Mineral Supplements / 3773931 / 4120,https://m.media-amazon.com/images/I/71PWVybyb7L._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0GJS7V765,BASKET,19.5,noise,banneton/proofing,unknown,,unknown,,1,unknown,unknown,sourdough,,B0GJS7V765,B0GJS7V765,"Complete Sourdough Starter Kit, Bread Baking Supplies, 9’’ Round Banneton Bread Proofing Basket with Glass Sourdough Starter Jar & Tools, Bakery Accessories for Bread Making Baking Fermentation",Farielyn-X,18.99,1000.0,31.0,4.6,CN,True,1.0,Bread Proofing Baskets / 16188240011 / 23,https://m.media-amazon.com/images/I/71QR5A249PL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0G65473YM,HANDBAG,19.5,noise,unknown,plastic,detail:poly,plastic,detail:poly,1,zipper,unknown,unknown,,B0G65473YM,B0G64Y6961,"BAGSMART Small Tote Bag for Women, Puffer Quilted Work Tote Bag, Zipper Closure for Work Travel College, Camel | 14L Small tote, 14’’ Laptop bag, 30oz tumbler, Boxy work bag, Teacher Bag, Teacher bag",BAGSMART,25.99,500.0,50.0,4.5,CN,True,8.0,Women’s Tote Handbags / 16977746011 / 50,https://m.media-amazon.com/images/I/71TqGcbKozL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0F5NSDJ56,FOOD WRAP,18.6,noise,unknown,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,1,unknown,unknown,general kitchen storage,reusable; washable; extra large; eco,B0F5NSDJ56,B0F5NSDJ56,"Reusable Beeswax Roll - 14” x 60” Eco-Friendly Plastic-Free Food Storage - Larger Than Competitors, Biodegradable, Washable, Sustainable Zero-Waste Kitchen Solution",Bee Carefree,17.99,100.0,39.0,4.2,US,True,1.0,Plastic Wrap / 16284873011 / 48,https://m.media-amazon.com/images/I/61js0d5QEaL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DDKKLHWF,HANDBAG,18.5,noise,unknown,plastic,detail:poly,plastic,detail:poly,1,unknown,unknown,unknown,,B0DDKKLHWF,B0DDKNY4XG,Amazon Essentials Women’s Nylon Bum Bag Belt Bag,Amazon Essentials,10.69,0.0,70.0,4.4,,True,4.0,Fashion Waist Packs / 2477385011 / 1009,https://m.media-amazon.com/images/I/71zYqA-4TgL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FP4RN6SV,BASKET,17.9,noise,banneton/proofing,linen,detail:linen,linen,detail:linen,1,unknown,unknown,sourdough,,B0FP4RN6SV,B0FP4RN6SV,"Complete Bread Proofing Basket Kit | All-in-One Set with Banneton(9 in), Sourdough Starter Jar Kit, Bread Lame, Dough Scraper, Whisk, Cutter & Tools",YILIHCIA,15.98,800.0,67.0,4.6,CN,True,1.0,Bread Proofing Baskets / 16188240011 / 17,https://m.media-amazon.com/images/I/71n78-65TgL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0C9QSG3CY,ART SUPPLIES,17.7,noise,unknown,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,1,unknown,unknown,unknown,organic,B0C9QSG3CY,B0CCLHTR2L,"YASNAY White Beeswax Pellets 2LB, Organic Beeswax, Beeswax for Candle Making, Body, Skin Care DIY, Lip Balm and Soap Making Supplies",YASNAY,14.99,2000.0,2240.0,4.2,CN,True,6.0,Wax / 262602011 / 6,https://m.media-amazon.com/images/I/715GEAa5LIL.jpg,,,,,,,
