source_strategy,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,notes
newer_low_review,B0FYBXXJ21,B0G5N8NLPJ,"GENIMO Indoor Outdoor Area Rug 5‘x8‘, Machine Washable Rugs for Patio, Waterproof, Non-Slip Easy Cleaning Floral Outdoor Mat Carpet for Living Room, Bedroom, RV, Balcony, Deck, Camping, Navy Blue","['Patio, Lawn & Garden', 'lawn-garden']",US,53.99,15.12,4.32,10.39,0.15,1795.0,185.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0FYBXXJ21; parent B0G5N8NLPJ; brand GENIMO
rating_gap,B0FKBF1LS8,B0FZ9XT6LW,Men‘s Tactical Pants Stretch Waterproof Fabric Durable Cargo Pants for Hiking Casual Work Multi Pockets (No Belt),"['Sports & Outdoors', 'sporting-goods']",US,19.98,5.59,1.6,4.9,0.15,4907.0,214.0,4.1,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0FKBF1LS8; parent B0FZ9XT6LW; brand LYRXXX
rating_gap,B0FC5T7DR3,B0DZCMRFF9,"Kiss Core Upgrade Bread Slicer for Homemade Bread, Bread Slicer Guide Adjustable Width and Thickness, Foldable and Compact Cutting Guide with Crumb Tray, Suitability for Homemade Bread, Bagels, Cakes","['Kitchen & Dining', 'kitchen']",US,21.99,6.16,1.76,6.21,0.15,4905.0,110.0,4.1,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0FC5T7DR3; parent B0DZCMRFF9; brand Kiss Core
higher_ticket_lightweight,B0G5Z9KN9L,B0GSXVWGPC,"Smiry Pet Couch Covers for Dogs Washable, Non-Slip Fuzzy Couch Covers for 3 Cushion Sofa Pet Friendly, Soft Thick Furniture Protector Sofa Slipcover Mat for Dogs (Khaki, 27.6' x 82.7')","['Home & Kitchen', 'home-garden']",US,59.84,16.76,4.79,10.77,0.15,1500.0,210.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0G5Z9KN9L; parent B0GSXVWGPC; brand Smiry
higher_ticket_lightweight,B0BGTNFCN3,B0D2HLLP9N,"Beckham Hotel Collection Shredded Memory Foam Pillow 2-Pack Queen | Adjustable Fill Cooling Bed Pillows for Side, Back & Stomach Sleepers","['Home & Kitchen', 'home-garden']",US,77.99,21.84,6.24,10.71,0.15,1499.0,877.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0BGTNFCN3; parent B0D2HLLP9N; brand Beckham Hotel Collection
higher_ticket_lightweight,B0013CFRWK,B0CX6B164P,"Thermal Tiger 3 1/8“ x 230‘ Thermal Receipt Paper Rolls (50 Rolls) – BPA-Free, Universal POS Compatibility for Clover, Epson, & Verifone – Crisp Printing & 5-Year Image Life","['Office Products', 'office-products']",US,52.99,14.84,4.24,21.47,0.15,1499.0,915.0,4.2,0.55,10000,1.0,20.0,50,25.0,20,85,Imported from Sorftime; ASIN B0013CFRWK; parent B0CX6B164P; brand THERMAL TIGER
higher_ticket_lightweight,B0DS43F2H1,B0GXVZD97D,"Huuger Computer Desk with 6 Drawers, Office Desk with Shelves, Reversible Gaming Desk, Large Corner Desk with Storage, Work for Home Office, Study, Living Room, 63inch, Rustic Brown","['Home & Kitchen', 'home-garden']",US,107.99,30.24,8.64,30.27,0.15,1499.0,28.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,85,Imported from Sorftime; ASIN B0DS43F2H1; parent B0GXVZD97D; brand Huuger
higher_ticket_lightweight,B0CXT2N5B7,B0DGQ5LQ4J,"Hompet Dog Grass Pad with Tray Large, 41'x27', 2 Reusable Artificial Turf for Dogs Potty, Waterproof Non-Slip Washable Pee Pads, Quickly Absorbency Portable Dog Litter Box for Indoor/Outdoor Use","['Pet Supplies', 'pet-supplies']",US,109.99,30.8,8.8,17.42,0.15,1498.0,505.0,4.3,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0CXT2N5B7; parent B0DGQ5LQ4J; brand Hompet
higher_ticket_lightweight,B0GFJMQQ1Q,B0FZGP8PDD,"3 Pcs 42L Medium Collapsible Plastic Laundry Basket with Handles, Foldable Laundry Basket Hamper, Pop Up Storage Container Organizer for Washing Storage (Gery, 17 Inch * 13 Inch * 15 Inch)","['Home & Kitchen', 'home-garden']",US,56.99,15.96,4.56,10.32,0.15,1497.0,114.0,4.1,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0GFJMQQ1Q; parent B0FZGP8PDD; brand ZAUNFOOY
higher_ticket_lightweight,B0GN5B7PXR,B0GY9679ZT,Dyson HushJet™ Mini Cool fan (Stone/Blush),"['Home & Kitchen', 'home-garden']",US,99.95,27.99,8.0,5.64,0.15,1497.0,13.0,4.0,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0GN5B7PXR; parent B0GY9679ZT; brand Dyson
higher_ticket_lightweight,B0G3PCTQ23,B0DRJ8NH1N,"VIVOHOME 2-Pack Galvanized Steel Hand Rails for Outdoor Steps – 27.1“ Curved Ends and Safety Balusters Exterior Railing Kit for Porch, Deck, or Indoor Stairs (3-Step, Black)","['Tools & Home Improvement', 'hi']",US,149.99,42.0,12.0,23.78,0.15,1496.0,396.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,85,Imported from Sorftime; ASIN B0G3PCTQ23; parent B0DRJ8NH1N; brand VIVOHOME
higher_ticket_lightweight,B0DLZTH1BQ,B0DLZL3F37,"Hananona 2 Pcs Artificial Camellia Trees Faux Camellia Plant in Pot with Flowers Indoor Plants for Spring Home Decor Outdoor Porch Front Door Decor (Red, M)","['Home & Kitchen', 'home-garden']",US,80.99,22.68,6.48,15.77,0.15,1496.0,139.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,85,Imported from Sorftime; ASIN B0DLZTH1BQ; parent B0DLZL3F37; brand Hananona
higher_ticket_lightweight,B0BXFSKDC4,B09WLX2SQY,Alexander Home The Original Greek Salt Mill 9 Inch Tall | European Salt Mill Grinder with Crank Handle | Manual Salt Grinder | Salt Refillable - Copper,"['Kitchen & Dining', 'kitchen']",US,79.8,22.34,6.38,5.41,0.15,1494.0,615.0,4.3,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0BXFSKDC4; parent B09WLX2SQY; brand Alexander Home
higher_ticket_lightweight,B0DSCNQYT3,B0GYZ2GMP9,Made In Cookware - 12“ Ceramic Non Stick Frying Pan (Discontinued CeramiClad 1.0) - 5-Ply Stainless Clad with Stay-Cool Handle - Crafted in USA - Professional Cookware,"['Kitchen & Dining', 'kitchen']",US,95.4,26.71,7.63,12.39,0.15,1494.0,363.0,3.9,0.55,10000,1.0,20.0,50,25.0,20,60,Imported from Sorftime; ASIN B0DSCNQYT3; parent B0GYZ2GMP9; brand Made In
higher_ticket_lightweight,B0GF1C8T7G,B0DBVNH8JX,"BITPOTT Solar Pathway Lights Outdoor,Bright Solar Lights for Outside, Waterproof Auto On/Off Garden Lights Solar Powered Landscape Lights for Yard Walkway Driveway Lawn (Cool White, 12 Pack)","['Tools & Home Improvement', 'hi']",US,81.59,22.85,6.53,9.31,0.15,1494.0,464.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0GF1C8T7G; parent B0DBVNH8JX; brand BITPOTT
higher_ticket_lightweight,B0DQNVLB2T,B0DXDKTHRH,"FDW 6 Foot Outdoor Dining Table, Foldable Portable Rectangular Plastic Folding Table with Built in Carrying Handle for Party and Wedding Use, Black","['Patio, Lawn & Garden', 'lawn-garden']",US,55.56,15.56,4.44,22.04,0.15,1494.0,278.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,85,Imported from Sorftime; ASIN B0DQNVLB2T; parent B0DXDKTHRH; brand FDW
higher_ticket_lightweight,B09RD1ZWVK,B0F67CPZ42,MOJO Outdoors Turkey Hunting Decoys and Accessories,"['Sports & Outdoors', 'sporting-goods']",US,71.47,20.01,5.72,13.24,0.15,1494.0,55.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,60,Imported from Sorftime; ASIN B09RD1ZWVK; parent B0F67CPZ42; brand MOJO Outdoors
higher_ticket_lightweight,B0DM1GRXS9,B0DM1C7TGL,"sancua Royal Blue Round Tablecloths 120 Inch, 6 Pack - Circle Fabric Cloth Table Cloths for Independence Day Wedding Party Banquet Birthday, Washable Polyester Table Cover (Fit 30-72 Inch Tables)","['Kitchen & Dining', 'kitchen']",US,66.99,18.76,5.36,11.46,0.15,1494.0,369.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,85,Imported from Sorftime; ASIN B0DM1GRXS9; parent B0DM1C7TGL; brand sancua
higher_ticket_lightweight,B0D9Q7D66M,B0D9XZLXBP,"VEVOR Air Mover Blower Fan 8 Inch, 1070CFM 195W with 16.4ft Flexible Duct, Industrial Portable Ventilator Blower/Exhaust, Orange","['Tools & Home Improvement', 'hi']",US,100.81,28.23,8.06,20.76,0.15,1494.0,39.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,85,Imported from Sorftime; ASIN B0D9Q7D66M; parent B0D9XZLXBP; brand VEVOR
higher_ticket_lightweight,B0813YK91X,B0D7HZ89W2,"Arlo Blinds Thermal Room Darkening Fabric Roman Shades, Color: White, Size: 36“ W X 60“ H, Cordless Lift Window Blinds","['Home & Kitchen', 'home-garden']",US,50.99,14.28,4.08,12.66,0.15,1494.0,548.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0813YK91X; parent B0D7HZ89W2; brand Arlo Blinds
higher_ticket_lightweight,B0GY3M1MBN,B0GZJJJ1N4,"PELONIS 40 inch Bladeless Tower Fan for Bedroom, Standing Fan with Remote Control, 26ft/s, 90° Oscillation, 3 Speed Settings, 27dB, 3 Modes, 15-Hour Timer, LED Display, Fan that Blows Cold Air, White","['Home & Kitchen', 'home-garden']",US,69.99,19.6,5.6,45.82,0.15,1493.0,0.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0GY3M1MBN; parent B0GZJJJ1N4; brand PELONIS
higher_ticket_lightweight,B0DHVB8L17,B0GKP3QPZ4,"FERUERW Hexagon Garage Lights 3 Level Dimmable, High Brightness 168W 5600 to 18480 Lumens 6500K Honeycomb Led Light 5 Grid for Garage, Auto Beauty Shop, Car Detailing Shop, Workshop","['Tools & Home Improvement', 'hi']",US,69.99,19.6,5.6,14.06,0.15,1493.0,59.0,3.9,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0DHVB8L17; parent B0GKP3QPZ4; brand FERUERW
higher_ticket_lightweight,B0GG9C164R,B0GWF41C3Q,"LIVELYGLOW Makeup Vanity Desk with Smart LED Mirror & Charging Station, 35.4“ White Vanity Table Set with Cushioned Stool, 4 Drawers & Hairdryer Rack, Modern Bedroom Dressing Table-White","['Home & Kitchen', 'home-garden']",US,139.99,39.2,11.2,65.87,0.15,1493.0,302.0,4.0,0.55,10000,1.0,20.0,50,25.0,20,85,Imported from Sorftime; ASIN B0GG9C164R; parent B0GWF41C3Q; brand LIVELYGLOW
higher_ticket_lightweight,B0G6NVWZ9X,B0GC7FNKZB,"Gourmia Toaster Oven Digital Air Fryer - Convection Mode with 4 Slice Capacity, 3 Rack Positions, 12 Presets, Toast, Bagel, Bake, Roast, Broil, Dehydrate, Popcorn, Fits 9“ Pizza, Black","['Kitchen & Dining', 'kitchen']",US,89.95,25.19,7.2,17.49,0.15,1493.0,390.0,4.0,0.55,10000,1.0,20.0,50,25.0,20,85,Imported from Sorftime; ASIN B0G6NVWZ9X; parent B0GC7FNKZB; brand Gourmia
higher_ticket_lightweight,B0DWDSLM5D,B0G6M5LTGC,"CIRCUMI Silver Bathroom Mirror, 24“x48“ Rectangular Mirror with Deep Metal Frame, Rounded Corner, Tempered Glass, Large Mirror for Wall, Over 2 Sinks, Installed Vertically/Horizontally, Crystal-Clear","['Home & Kitchen', 'home-garden']",US,69.99,19.6,5.6,17.31,0.15,1492.0,296.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,85,Imported from Sorftime; ASIN B0DWDSLM5D; parent B0G6M5LTGC; brand CIRCUMI
higher_ticket_lightweight,B0F5PXXHBC,B0FD9CTFJ5,"APEXCHASER Ironing Board, Compact Iron Board with Silicon Mat, Foldable Ironing Board with Heat Resistant Cover, 7 Height Adjustable, Space Saver Iron Board,13x43 Solid Grey","['Home & Kitchen', 'home-garden']",US,59.99,16.8,4.8,17.06,0.15,1492.0,380.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,85,Imported from Sorftime; ASIN B0F5PXXHBC; parent B0FD9CTFJ5; brand APEXCHASER
higher_ticket_lightweight,B0DH22GSX2,B0DQW1RB93,"RUGSREAL Living Room Area Rug 9x12 Machine Washable Rug Non-Slip Stain Resistant Modern Abstract Bedroom Rug Contemporary Throw Floor Carpet for Dining Room Solid Area Rug for Home Office, Beige","['Home & Kitchen', 'home-garden']",US,142.49,39.9,11.4,22.45,0.15,1491.0,567.0,4.2,0.55,10000,1.0,20.0,50,25.0,20,85,Imported from Sorftime; ASIN B0DH22GSX2; parent B0DQW1RB93; brand RUGSREAL
higher_ticket_lightweight,B0FNWQSHG5,B0FRF3MH9Z,"2500W Handheld Steam Cleaner, 3-Level Adjustable Steam Cleaner for Home with 21 Accessories, Multipurpose Portable Steamer Cleaning for Car,Floor,Furniture,Tile,Grout,Couch,Fast Heat-Up (Green)","['Home & Kitchen', 'home-garden']",US,64.99,18.2,5.2,8.36,0.15,1490.0,327.0,4.1,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0FNWQSHG5; parent B0FRF3MH9Z; brand Granarbol
higher_ticket_lightweight,B095JBXXJD,B0DXHSKJRK,"IDL Packaging 36' x 14400' (1200 feet) - USA-Made Large Brown Kraft Paper Roll - 30lb Thickness - Natural Kraft Wrapping Paper for Packing, Void Filling - Craft Material for Kids Art Projects","['Arts, Crafts & Sewing', 'arts-crafts']",US,99.5,27.86,7.96,22.87,0.15,1490.0,734.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,85,Imported from Sorftime; ASIN B095JBXXJD; parent B0DXHSKJRK; brand IDL Packaging
higher_ticket_lightweight,B0B6MY6QJV,B0DT97ZX8J,"iropro 3ftx300ft Weed Barrier Fabric 3.2oz Landscape Fabric Heavy Duty, Woven Weed Control Cloth, Woven Weed Fabric for Underlayment, Gardening Ground, Commercial Driveway Weed Block Cover Mat","['Patio, Lawn & Garden', 'lawn-garden']",US,51.29,14.36,4.1,17.96,0.15,1490.0,1097.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,85,Imported from Sorftime; ASIN B0B6MY6QJV; parent B0DT97ZX8J; brand iropro
higher_ticket_lightweight,B08Y8JD256,B0GY3YVR2G,"URPOWER Stainless Steel Cat Litter Box with Flip-Top Lid Extra Large Enclosed Litter Box Non-Sticky Metal Pan with High Sided & Scoop, Odor Free, Front & Top Entry, Anti-Leakage, Easy Cleaning","['Pet Supplies', 'pet-supplies']",US,69.99,19.6,5.6,18.98,0.15,1490.0,612.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B08Y8JD256; parent B0GY3YVR2G; brand URPOWER
higher_ticket_lightweight,B0F7QSXLCH,B0GXWMXJN8,"TARKARI 150 Gallon Lockable Resin Deck Box, Waterproof & UV-Resistant Outdoor Storage Box for Outdoor Cushion Storage, Garden Tools & Pool Accessories Storage, Gray","['Patio, Lawn & Garden', 'lawn-garden']",US,99.99,28.0,8.0,18.0,0.15,1490.0,944.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0F7QSXLCH; parent B0GXWMXJN8; brand TARKARI
