source_asin,source,listing_url,product_type,relevance_score,competitor_type,product_form,material,material_evidence,detail_material,detail_evidence,pack_count,closure,style,use_case,feature_tags,asin,parent_asin,title,brand,price,monthly_sales,reviews,rating,seller_address,is_fba,variation_count,listing_date,bsr_category,main_image_url,image_file,visual_product_form,visual_material_signal,visual_pack_count,visual_closure,visual_style,visual_notes
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0DX5HH17Q,FOOD STORAGE CONTAINER,31.4,noise,combo food storage container,silicone,detail:silicone,silicone,detail:silicone,1,lid,farmhouse/natural,general kitchen storage,extra large; eco,B0DX5HH17Q,B0CY2H4PV4,"DAYYET Pink Cookie Jar for Kitchen Counter, 1 Gallon Vintage Cookie Jar with Airtight Lid, Large Food Storage Container for Candy, Cookies, Dessert, Farmhouse Kitchen Decor and Accessories",DAYYET,22.99,50.0,688.0,4.7,CN,True,5.0,,Cookie Jars / 13880461 / 26,https://m.media-amazon.com/images/I/61wUE+U8dcL.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0CKWNMFQN,JAR,31.2,noise,jar,unknown,,unknown,,1,lid,vintage,general kitchen storage,eco,B0CKWNMFQN,B0BFJSMDS6,Galt International 8' Ceramic Ginger Jar w/Lid - Classic Chinese Style Porcelain Jar Tea Storage for Home Decor Decorative Centerpiece Vintage Accent Antique Vase Jingdezhen (Pink & White),Galt International,39.99,100.0,307.0,4.5,US,True,8.0,,Decorative Jars / 3254608011 / 104,https://m.media-amazon.com/images/I/71OQOmr4kjL._AC_SL1500_.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B01M66VG78,ITEM CONTAINER,31.1,noise,item container,brass,detail:brass,unknown,,1,unknown,unknown,unknown,,B01M66VG78,B01M66VG78,MACKENZIE-CHILDS Utensil Caddy,MACKENZIE-CHILDS,39.95,100.0,103.0,4.6,US,True,0.0,,Whisks / 289774 / 186,https://m.media-amazon.com/images/I/71eL0qLLQBL.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0F61HVTVG,FOOD STORAGE CONTAINER,30.3,noise,food storage container,unknown,,unknown,,1,lid,unknown,unknown,extra large; eco,B0F61HVTVG,B0DXPZWJY7,"DoubleFill 26 oz Large Glass Candy Dish with Lids Candy Crystal Jar with Lid Decorative Covered Glass Jar Jewelry Box Wedding Buffet Biscuit Containers for Snacks(Pink,Classic)",DoubleFill,19.99,0.0,210.0,4.7,CN,True,7.0,,Candy Servers / 367204011 / 27,https://m.media-amazon.com/images/I/71uN4Gs8esL.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B08ZSKKPXB,TOWEL,29.6,noise,reusable towel,cotton,title:cotton; detail:cotton,cotton,title:cotton; detail:cotton,1,unknown,patterned,unknown,washable; eco,B08ZSKKPXB,B0D8TVZ41H,"MACKENZIE-CHILDS Cotton Dish Towel, Vegetable Bouquet | Washable printed towel for kitchen decor, 18' W x 26' L",MACKENZIE-CHILDS,19.95,100.0,1279.0,4.7,US,True,29.0,,Dish Cloths & Dish Towels / 3741991 / 43,https://m.media-amazon.com/images/I/71f+s0nvAhL._AC_SL1500_.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0DP7WQB68,,29.6,noise,silicone 341,silicone,title:silicone; detail:silicone,silicone,title:silicone; detail:silicone,1,unknown,unknown,unknown,,B0DP7WQB68,B0DTRLS8PS,"MACKENZIE-CHILDS Silicone Pasta Spoon, Black-and-White Courtly Check",MACKENZIE-CHILDS,19.99,50.0,0.0,0.0,,False,3.0,,Cooking Spoons / 289771 / 341,https://m.media-amazon.com/images/I/61AkDneA0jL.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B01BGUKH6E,PAPER TOWEL HOLDER,28.2,noise,paper towel holder,paper,title:paper; detail:paper,paper,title:paper; detail:paper,1,unknown,unknown,unknown,,B01BGUKH6E,B08QZWGH1S,"MACKENZIE-CHILDS Wood Paper Towel Holder, Black-and-White Courtly Check",MACKENZIE-CHILDS,0.0,200.0,419.0,4.6,,False,1.0,,Paper Towel Holders / 3744201 / 142,https://m.media-amazon.com/images/I/71jXiw2BmnL.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0FYDD1WZR,JAR,28.1,noise,jar,unknown,,unknown,,1,lid,giftable,unknown,eco,B0FYDD1WZR,B0H8YWSQGM,"11″ Pink Ginger Jar with Lid Porcelain Stylized Songbirds Floral Temple Jar | Chinoiserie Decor, Statement Home Accent, Mantel & Tabletop Display, Grandmillennial Home Decor, Holiday Decor, Gift Ready",CHANG SONG,39.99,100.0,69.0,4.8,CN,True,2.0,,Decorative Jars / 3254608011 / 91,https://m.media-amazon.com/images/I/61RiGK8JqSL._AC_SL1500_.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0H4S9YB45,JAR,28.1,noise,jar,unknown,,unknown,,1,lid,unknown,unknown,eco,B0H4S9YB45,B0H4X8BRC2,TOMOKO HOUSE 18” Pink Candy Stripe Ginger Jar w/Lid - Christmas Holiday Decor Home Decor Living Room Party Decorations,TOMOKO HOUSE,134.99,0.0,0.0,0.0,US,True,2.0,,Decorative Jars / 3254608011 / 463,https://m.media-amazon.com/images/I/71K3vcaZvvL._AC_SL1500_.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0BZ9NPYJJ,DISHWARE BOWL,27.9,noise,dishware bowl,wood/bamboo,detail:wood,wood/bamboo,detail:wood,1,unknown,unknown,unknown,,B0BZ9NPYJJ,B0CKBSPVNY,"MACKENZIE-CHILDS Enamel Dipping Bowl, Small Serving Bowl for Entertaining, Black-and-White Courtly Check",MACKENZIE-CHILDS,0.0,50.0,122.0,4.4,,False,2.0,,Snack Bowls / 9298949011 / 38,https://m.media-amazon.com/images/I/7165PhM2a5L.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0DR3BHXGS,FOOD STORAGE CONTAINER,26.6,noise,combo food storage container,plastic,detail:opp,plastic,detail:opp,1,lid,unknown,unknown,,B0DR3BHXGS,B0FHJ92ZX7,"Silver Buffalo Sanrio Hello Kitty Cookie, Glass Jar with Lid | 4 x 4 x 6 Inches",Silver Buffalo,18.05,0.0,16.0,4.4,,True,14.0,,Cookie Jars / 13880461 / 28,https://m.media-amazon.com/images/I/7147YBK2QiL._AC_SL1500_.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0F3C84BWR,,26.3,noise,combo mantel shelf,unknown,,unknown,,1,unknown,unknown,unknown,eco,B0F3C84BWR,B0BQ2XF9MR,"Pink Vase 8.5 Inch Traditional Chinoiserie Floral Vase Porcelain Ginger Jar Octagonal Vases Pink and White Porcelain Decor for Home, Living Room, Kitchen, Mantel, Shelf, Table",DILATATA,29.99,0.0,85.0,4.7,CN,True,6.0,,Vases / 3745451 / 823,https://m.media-amazon.com/images/I/71zeuFbEDLL._AC_SL1500_.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0B2QSBFTK,FOOD STORAGE CONTAINER,25.6,noise,combo food storage container,wood/bamboo,title:wood; detail:bamboo,silicone,detail:silicone,1,lid,unknown,general kitchen storage,,B0B2QSBFTK,B0CSK72KMY,"Sweejar Ceramic Kitchen Canisters, 28 FLOZ Porcelain Food Storage Jar with Airtight Seal Wooden Lid, Home Container Serving for Coffee Beans, Tea-leave, Sugar, Salt and More, Tool Bucket (Pink)",Sweejar Home,16.79,0.0,762.0,4.4,CN,True,11.0,,Food Jars & Canisters / 9833720011 / 321,https://m.media-amazon.com/images/I/41mxGxzSjHL.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0DQ62MLP9,RUG,25.3,noise,reusable rug,cotton,detail:canvas,cotton,detail:canvas,1,unknown,unknown,unknown,washable,B0DQ62MLP9,B0F5BT8Z25,"MACKENZIE-CHILDS Washable Rug, 24x36, Flower Market",MACKENZIE-CHILDS,79.95,50.0,131.0,4.3,US,True,51.0,,Area Rugs / 684541011 / 1139,https://m.media-amazon.com/images/I/51w9EGHV5ZL._AC_.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0FXWZM4KL,FOOD SHAKER,25.1,noise,combo food shaker,unknown,,unknown,,1,unknown,unknown,unknown,,B0FXWZM4KL,B0FXWZM4KL,"MACKENZIE-CHILDS Porcelain Salt & Pepper Set, Bee Toile",MACKENZIE-CHILDS,59.95,50.0,8.0,5.0,US,True,0.0,,Salt & Pepper Shaker Sets / 15850301 / 353,https://m.media-amazon.com/images/I/81s2LeoYz8L.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0GZVS6DHK,,24.8,noise,ginger jar chinoiserie,unknown,,unknown,,1,unknown,unknown,unknown,extra large,B0GZVS6DHK,B0GZVS6DHK,"Large Ginger Jar Chinoiserie Temple Jar,Pink Floral",Ferrochef,89.99,0.0,0.0,0.0,HK,True,0.0,,"['', '']",https://m.media-amazon.com/images/I/71gBhtG9UWL._AC_SL1500_.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0DDXXH26L,FOOD STORAGE CONTAINER,23.6,noise,combo food storage container,paper,detail:paper,paper,detail:paper,1,unknown,giftable,general kitchen storage,,B0DDXXH26L,B0CN17WR5G,"OUTNILI Pink Small Dog Treat Container Airtight - 6” Tall X 4.9” Round Pink Dog Treat Jar for Kitchen Counter - Rustic Treat Storage Canister for Dogs, Cats, Small Animals - Gifts for Pet Owners",OUTNILI,17.99,50.0,732.0,4.7,HK,True,7.0,,Dog Food Storage / 2975354011 / 89,https://m.media-amazon.com/images/I/61zglxYolcL._AC_SL1500_.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0F93XFJM9,FOOD STORAGE CONTAINER,23.6,noise,combo food storage container,unknown,,unknown,,1,lid,unknown,general kitchen storage,extra large; eco,B0F93XFJM9,B0F93SBLWC,"Cookie Jars with Lid Airtight, 42 OZ Large Ceramic Food Storage Containers, Cute Pink Bow Kitchen Canisters for Countertop, Suitable for Home Decor of Coffee, Sugar, Tea, Flour, Dog Treat (7.5 inch）",DIF DECO,21.59,0.0,32.0,3.9,CN,True,2.0,,Food Jars & Canisters / 9833720011 / 2009,https://m.media-amazon.com/images/I/71WX-EmibAL._AC_SL1500_.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0FDGKZS5V,FOOD STORAGE CONTAINER,16.2,noise,combo food storage container,metal,title:metal; detail:metal,wood/bamboo,detail:bamboo,3,unknown,unknown,unknown,,B0FDGKZS5V,B0FYNG6R3R,"Blushtier 3 Pack Pink Metal Kitchen Canister Set 6, 12, 24 oz",Blushtier,21.99,100.0,69.0,4.4,CN,True,2.0,,Food Jars & Canisters / 9833720011 / 632,https://m.media-amazon.com/images/I/617XVMkrB5L.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0DN2PLCK7,VASE,16.2,noise,vase,unknown,,unknown,,1,unknown,unknown,unknown,eco,B0DN2PLCK7,B0DN2PLCK7,"MACKENZIE-CHILDS Ceramic Lady Head Vase, Unique Flower Vase Decor, Bouquet Holder for Living Room Use, Doodles",MACKENZIE-CHILDS,149.99,0.0,4.0,5.0,US,True,0.0,,Vases / 3745451 / 1766,https://m.media-amazon.com/images/I/71zmk7HX7-L._AC_SL1500_.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0DXZWYB6Z,FOOD STORAGE CONTAINER,13.9,noise,combo food storage container,wood/bamboo,detail:wood,wood/bamboo,detail:wood,1,lid,patterned,general kitchen storage,extra large,B0DXZWYB6Z,B0DY13Y6XB,"Kitchen Countertop Ceramic Checkered Canisters,Black And White Food Storage Containers With Lid,Airtight Kitchen Canisters for Flour, Sugar, Coffee, Tea, and Dry Goods (Black, Large)",XYQXYQ,22.99,0.0,154.0,4.5,CN,True,14.0,,Food Jars & Canisters / 9833720011 / 435,https://m.media-amazon.com/images/I/71oZqUwP9LL.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0D5D8PMC2,VASE,13.0,noise,combo vase,unknown,,unknown,,1,unknown,patterned,unknown,eco,B0D5D8PMC2,B0D5D5Y8L6,"Black and White Ceramic Vase, Mid Century Modern Striped Small Vases for Flower&Pampas Grass Centerpiece, Black White Checkered Vase for Dining Table Kitchen Tabletop Minimalist Decorative",LCCCK,19.79,100.0,203.0,4.6,CN,True,3.0,,Vases / 3745451 / 318,https://m.media-amazon.com/images/I/71qvdql76HL._AC_SL1500_.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0H1822XS3,,12.1,noise,storage container,unknown,,unknown,,1,lid,unknown,general kitchen storage,,B0H1822XS3,B0H183HT42,"Ceramic Ginger Jar Vase Floral Arrangement Porcelain Storage Container Hollow Out Temple Jar Creative Lid Handicraft Artwork Suitable for Home, 10cmx10cmx22cm",LeeQinersw,16.39,0.0,0.0,0.0,CN,False,1.0,,Vases / 3745451 / 3432,https://m.media-amazon.com/images/I/51hshz6tLaL._AC_SL1500_.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0F6V6DDP6,CUTTING BOARD,10.4,noise,combo cutting board,plastic,title:opp; detail:opp,plastic,title:opp; detail:opp,1,unknown,patterned,unknown,extra large,B0F6V6DDP6,B0FPW3NYWF,"THETCHRY Cutting Boards for Kitchen, Checkered Cutting Board Upgraded, Acacia Wood Chopping Board with Juice Grooves & Handles, Large Butcher Block Serving Tray with Gift Box, 17“X12“X0.8“",thetchry,24.29,1000.0,1373.0,4.0,HK,True,5.0,,Cutting Boards / 289863 / 26,https://m.media-amazon.com/images/I/71EVixU+pSL.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0FY2TCN63,ITEM CONTAINER,10.4,noise,combo item container,plastic,detail:opp,plastic,detail:opp,1,unknown,patterned,general kitchen storage,,B0FY2TCN63,B0H5K92SCS,JarThenaAMCS Kitchen Utensil Holder 6.3 Inch Checkered Ceramic Cooking Utensil Holder Modern Watercolor Black White Plaid Utensil Crock for Home Kitchen Countertop Storage Organizer Container,JarThenaAMCS,22.99,0.0,10.0,5.0,CN,True,2.0,,Utensil Crocks / 16188247011 / 226,https://m.media-amazon.com/images/I/61IcApr8FLL._AC_SL1500_.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0CWLF6SPJ,FOOD STORAGE CONTAINER,9.2,noise,food storage container,unknown,,unknown,,1,lid,unknown,general kitchen storage,,B0CWLF6SPJ,B0CWL9XDXX,123Arts Container Strawberry Candy Dish Ceramic Food Storage with Seal Lid,123Arts,13.55,0.0,17.0,4.4,CN,True,2.0,,Candy Servers / 367204011 / 203,https://m.media-amazon.com/images/I/41DTsZisgUL._AC_SL1000_.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0H25S49FJ,SPOON REST,9.0,noise,combo spoon rest,unknown,,unknown,,1,unknown,patterned,unknown,eco,B0H25S49FJ,B0H25S49FJ,FYSUIMU 8.9 Inch Checkerboard Ceramic Spoon Rest Retro Gold Rim Checkered Scalloped Cooking Spoon Holder with Gold Rim for Stove Top Kitchen Countertop Decor,FYSUIMU,16.99,50.0,2.0,3.5,CN,True,0.0,,Spoon Rests / 289770 / 220,https://m.media-amazon.com/images/I/61Qd0DvP-SL.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0F89RX6F8,,8.2,noise,disposable 552,plastic,title:plastic; detail:plastic,plastic,title:plastic; detail:plastic,20,unknown,patterned,unknown,,B0F89RX6F8,B0FYDH7CF7,"U-QE 20PCS Blue Plastic Plates for Party, Retro Checkered Plates Disposable | Heavy Duty, Blue and White Plates for Party, Birthdays, 10 10.25 Inch Dinner Plates and 10 7.5 Inch Dessert Plates",U-QE,28.99,0.0,134.0,4.3,CN,True,9.0,,Disposable Plates / 15750751 / 552,https://m.media-amazon.com/images/I/81jY+nuGLuL._AC_SL1500_.jpg,,,,,,,
B0CV7H2DLQ,keyword,https://www.amazon.com/dp/B0DWFNVV29,SPOON REST,3.9,noise,spoon rest,unknown,,unknown,,1,unknown,patterned,unknown,,B0DWFNVV29,B0DCB9DH38,"Cormomu Spoon Rest for Stove Top, 5.3” Checkered Spoon Holder, Utensil Rest",Cormomu,8.99,50.0,501.0,4.8,CN,True,5.0,,Spoon Rests / 289770 / 123,https://m.media-amazon.com/images/I/71FqbPnrgVL.jpg,,,,,,,
