source_asin,source,listing_url,product_type,relevance_score,competitor_type,product_form,material,material_evidence,detail_material,detail_evidence,pack_count,closure,style,use_case,feature_tags,asin,parent_asin,title,brand,price,monthly_sales,reviews,rating,seller_address,is_fba,variation_count,bsr_category,main_image_url,image_file,visual_product_form,visual_material_signal,visual_pack_count,visual_closure,visual_style,visual_notes
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CW1ZBP6P,FOOD STORAGE BAG,36.4,keyword,disposable bakery bread bag,paper,title:paper; detail:paper; detail:kraft,paper,title:paper; detail:paper; detail:kraft,50,none stated,unknown,sourdough,extra large,B0CW1ZBP6P,B0FNBXXF3F,"50 Pcs Bread Bags for Homemade Bread, Sourdough Paper With Window, 50% Thicker 13.7x8.2x3.7in A Large Bakery Bags Used for Storage Cookies & Snacks, 60 Cute Sealing Stickers With Ties",AZLTC,7.89,10000.0,4098.0,4.6,CN,True,4.0,Bakery Take Out Containers / 5016466011 / 1,https://m.media-amazon.com/images/I/81X9TNVn6+L._AC_SL1500_.jpg,research/B0FS1YH17C/images/35_B0CW1ZBP6P.jpg,disposable bakery bread bag,paper with clear window,many,fold/seal,clear window,stack of window bakery bags
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DPJSTLH5,BASKET,34.7,keyword,banneton/proofing,linen,title:linen; detail:linen,linen,title:linen; detail:linen,1,unknown,farmhouse/natural,sourdough,,B0DPJSTLH5,B0GJ5LDJRN,"Sourdough Proofing Basket Gift Set, 9“ Round and 10“ Oval Banneton Bread Baking Supplies, Sourdough Baskets with Bread Lame, Danish Whish, Bowl Scraper, Sourdough Scraper, and Linen Liner",EWFEN,19.99,5000.0,1297.0,4.6,CN,True,2.0,Bread Proofing Baskets / 16188240011 / 3,https://m.media-amazon.com/images/I/81QoolujD3L.jpg,research/B0FS1YH17C/images/36_B0DPJSTLH5.jpg,banneton/proofing kit,cane basket/cloth,kit,none,gift/kit,proofing basket kit with tools
B0FS1YH17C,keyword,https://www.amazon.com/dp/B08BWVXP6Y,FOOD WRAP,34.7,keyword,beeswax wrap,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,1,none stated,farmhouse/natural,unknown,reusable,B08BWVXP6Y,B0G2Z8HW1K,Bee’s Wrap Beeswax Wraps for Food - Cut to Size 14x52' Beeswax Wrap Roll - Plastic Free Made in USA Reusable Natural Food Wrap - Honeycomb,Bee’s Wrap,23.0,1000.0,2289.0,4.6,US,True,12.0,,https://m.media-amazon.com/images/I/71XA5Gk84+L._AC_SL1500_.jpg,research/B0FS1YH17C/images/37_B08BWVXP6Y.jpg,beeswax wrap,wrap sheet,1,wrap,honeycomb/natural,flat beeswax wrap
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FQV6G5JB,BASKET,34.0,keyword,banneton/proofing,paper,detail:paper; detail:kraft,paper,detail:paper; detail:kraft,1,unknown,giftable,sourdough,,B0FQV6G5JB,B0FQV6G5JB,"Sourdough Starter Kit, Sourdough Bread Baking Supplies, Round & Oval Banneton Bread Proofing Basket, Bread Sling, Starter Jar, Dough Whisk, Scrapers, Stencils & Bag, Complete Sourdough Kit Gifts",Umite Chef,27.99,3000.0,323.0,4.6,CN,True,1.0,Bread Proofing Baskets / 16188240011 / 17,https://m.media-amazon.com/images/I/91OSQDVVmaL.jpg,,banneton/proofing kit,cane basket/cloth,kit,none,gift/kit,proofing basket kit with tools
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0F4DF3X7F,BASKET,33.5,keyword,banneton/proofing,unknown,,unknown,,38,unknown,unknown,sourdough,,B0F4DF3X7F,B0GRVY2M1P,"38Pcs Sourdough Bread Baking Supplies, 10’’ Round & Oval Banneton Bread Proofing Baskets with 24 oz Sourdough Starter Jar Kit, Digital Scale, Bags & Bread Making Tools Kit for Artisan Baking",Aliggbent,18.48,50.0,65.0,4.4,CN,True,3.0,Bread Proofing Baskets / 16188240011 / 2,https://m.media-amazon.com/images/I/81uMuqj+UuL._AC_SL1500_.jpg,research/B0FS1YH17C/images/39_B0F4DF3X7F.jpg,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0B8F6KDHN,FOOD WRAP,33.0,keyword,beeswax wrap,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,9,none stated,unknown,sandwich loaf,reusable; organic; extra large; eco,B0B8F6KDHN,B0C1JYVK9H,"Reusable Beeswax Wrap - 9 Pack Beeswax Wraps for Food, Eco-Friendly Beeswax Food Wraps, Bread Sandwich Wrapper - Organic, Sustainable, Zero Waste, Reusable Plastic-Free Food Storage Wrap, 1XL, 3M, 5S",BYTTME,14.99,800.0,1479.0,4.5,CN,True,6.0,Household Plastic Wrap / 16284873011 / 11,https://m.media-amazon.com/images/I/816mbJg3aLL._AC_SL1500_.jpg,research/B0FS1YH17C/images/40_B0B8F6KDHN.jpg,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B09TZT6N9W,FOOD WRAP,31.9,noise,beeswax wrap,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,9,none stated,unknown,general kitchen storage,reusable; organic; extra large; eco,B09TZT6N9W,B0C9QQM6BX,"Akeeko Reusable Beeswax Food Wraps - Assorted 9 Packs, Eco-Friendly Reusable Wrap, Biodegradable, Zero Waste, Organic Cloth, Sustainable, Plastic-Free Food Storage, 1Large, 3Medium, 5Small Sizes",Akeeko,13.99,100.0,2584.0,4.5,CN,True,10.0,Plastic Wrap / 16284873011 / 25,https://m.media-amazon.com/images/I/91zaXab+thL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CJTQZRKX,FOOD WRAP,31.1,noise,beeswax wrap,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,1,none stated,unknown,unknown,reusable; extra large,B0CJTQZRKX,B0GHSWR65J,XXL Reusable Beeswax Wraps For Food - 14 x 55 in Roll | Cut to Size Bees Wax Wraps Reusable | Extra Large Beeswax Paper Sheet | Cute Bees Wax Roll for Food Wraps,Kalolo Malosi,16.96,400.0,286.0,4.8,US,True,2.0,Household Plastic Wrap / 16284873011 / 23,https://m.media-amazon.com/images/I/81Q2S+7XjvL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DPXKXV31,BREAD,30.5,noise,unknown,unknown,,unknown,,1,unknown,unknown,sourdough,organic,B0DPXKXV31,B0DPXKXV31,"365 by Whole Foods Market Organic Sourdough Bread, 24 OZ",365 by Whole Foods Market,4.99,30000.0,689.0,4.4,,False,1.0,Sourdough Sandwich Bread / 18776908011 / 3,https://m.media-amazon.com/images/I/51r2y1EvMgL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0F3P1TCHG,FOOD STORAGE BAG,30.2,noise,disposable bakery bread bag,paper,title:paper; detail:paper; detail:kraft,paper,title:paper; detail:paper; detail:kraft,30,unknown,unknown,homemade bread,,B0F3P1TCHG,B0GZPL5XQ9,"30 pack bread paper bags with window, including 30 homemade bread storage label seal stickers (13.7x8.3x3.5 inches)",Fulgivate,4.49,3000.0,680.0,4.6,CN,True,3.0,Disposable Food Storage Bags / 16284874011 / 61,https://m.media-amazon.com/images/I/61hYrNCpcKL._AC_SL1024_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0D52XS7LJ,FOOD STORAGE BAG,30.1,noise,linen/cotton bread bag,plastic,title:plastic; detail:plastic,plastic,title:plastic; detail:plastic,72,none stated,clear/minimal,homemade bread,reusable,B0D52XS7LJ,B0D52XS7LJ,"Bread Bags with Ties, 72 Pack Clear Bread Bags for Homemade Bread and 100 Ties, Adjustable Reusable Plastic Bread Bags, Bread Loaf Bags for Home Bakers and Bakery Owners",Reastar,7.99,700.0,794.0,4.6,CN,True,0.0,Food Storage / 9768326011 / 515,https://m.media-amazon.com/images/I/71UsmwjbleL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0D3GTF8MS,FOOD STORAGE BAG,29.5,noise,linen/cotton bread bag,plastic,title:plastic; detail:poly; detail:polyethylene,plastic,title:plastic; detail:poly; detail:polyethylene,70,none stated,clear/minimal,homemade bread,reusable,B0D3GTF8MS,B0GZTDCZ62,"vivinin 70 Pack Bread Bags & 100 Pack Ties, 8' x 4' x 18' Clear Bread Bags for Homemade Bread, Reusable Plastic Bread Storage Bags for Bakers, Bakery Owners",vivinin,6.99,1000.0,1005.0,4.7,HK,True,2.0,Food Storage / 9768326011 / 267,https://m.media-amazon.com/images/I/612FhBY69zL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B09WRHLCFG,FOOD WRAP,28.7,noise,beeswax wrap,beeswax,title:beeswax; detail:beeswax; detail:beewax,beeswax,title:beeswax; detail:beeswax; detail:beewax,9,none stated,patterned,general kitchen storage,reusable; organic; eco,B09WRHLCFG,B0BWCQH5WZ,"Reusable Beeswax Wrap - 9 Pack Eco-Friendly Beeswax Wraps For Food, Organic, Sustainable, Biodegradable, Zero Waste, Plastic-Free Food Storage, 1L Strawberry, 3M Orange, 5S Lemon Patterns",PICcircuit,13.99,900.0,1664.0,4.5,CN,True,4.0,Household Plastic Wrap / 16284873011 / 13,https://m.media-amazon.com/images/I/81-cLbynG7L._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0BK2DP1QY,BREAD,28.4,noise,linen/cotton bread bag,plastic,title:plastic; detail:plastic,plastic,title:plastic; detail:plastic,100,none stated,clear/minimal,sourdough,keeps fresh,B0BK2DP1QY,B0BSHXSCGK,"Bread Bags (100 Count) - Clear Plastic Bread Bags with Twist Ties for Sandwich, Loaf, Sourdough, Pastries, Muffins, and Baked Goods with Date Tab for Tracking Freshness, BPA Free",Tafura,13.29,700.0,987.0,4.8,US,True,2.0,Disposable Food Storage Bags / 16284874011 / 163,https://m.media-amazon.com/images/I/81uxv79k5TL._SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FMY84W4Y,FOOD WRAP,27.8,noise,beeswax wrap,beeswax,title:beeswax; detail:beeswax; detail:beewax,beeswax,title:beeswax; detail:beeswax; detail:beewax,1,none stated,unknown,sandwich loaf,reusable; organic; eco,B0FMY84W4Y,B0FMY84W4Y,"Beeswax Wraps for Food Roll(13x39inch), Organic Beeswax Wrap Beeswax Food Wraps Reusable Food Wrap Sustainable Beeswax Paper Beeswax Sandwich Wrap Beeswax Storage Beeswax Cloth Beeswax Food Wrappers",PICcircuit,9.99,400.0,93.0,4.4,CN,True,1.0,Household Plastic Wrap / 16284873011 / 28,https://m.media-amazon.com/images/I/711Of08zXZL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CP8VT4DR,FOOD STORAGE BAG,27.7,noise,disposable bakery bread bag,paper,title:paper; detail:paper; detail:kraft,paper,title:paper; detail:paper; detail:kraft,25,none stated,unknown,sourdough,extra large,B0CP8VT4DR,B0F2MLLF9F,"Paper Bread Bags 25PCS, Sourdough Bread Bags for Homemade Bread, Large Bakery Bags with Window Includes 25PCS Label Seal Stickers for Homemade Bread Storage(13.7x8.3x3.5 inch)",Hoewina,4.99,2000.0,1496.0,4.6,CN,True,3.0,Disposable Food Storage Bags / 16284874011 / 52,https://m.media-amazon.com/images/I/815DxoK9NSL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FGND5XWN,FOOD STORAGE BAG,27.5,noise,disposable bakery bread bag,paper,title:paper; detail:paper; title:kraft; detail:kraft,paper,title:paper; detail:paper; title:kraft; detail:kraft,24,none stated,clear/minimal,sourdough,extra large,B0FGND5XWN,B0G57XXKZ9,"24 Pack Paper Bread Bags for Homemade Bread and Sourdough, 50% Thicker Large Kraft Loaf Bags with Clear Window for Bakery Packaging & Storage, Includes Sealing Stickers",betkou,4.99,800.0,227.0,4.5,CN,True,3.0,Disposable Food Storage Bags / 16284874011 / 119,https://m.media-amazon.com/images/I/81wzlPPYnSL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0D5945PYL,FOOD STORAGE BAG,26.0,noise,disposable bakery bread bag,paper,title:paper; detail:paper; detail:kraft,paper,title:paper; detail:paper; detail:kraft,25,none stated,giftable,sourdough,extra large,B0D5945PYL,B0G574W6WH,Bread Bags for Homemade Bread 25PCS Paper Sourdough Large Bakery Bags with Window for Baked Food Packaging Storage Gift Giving Includes 25PCS Label Seal Stickers 13.7x8.3x3.5in,WIKDAY,3.99,700.0,614.0,4.8,CN,True,12.0,Food Storage Bags / 16284874011 / 103,https://m.media-amazon.com/images/I/71EOYeGfJIL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0GK6RYQZH,,25.4,noise,unknown,unknown,,unknown,,1,lid,unknown,sourdough,,B0GK6RYQZH,B0F1FBX3PV,"VORRINGARD Enameled Cast Iron Sourdough Bread Oven, Dutch Oven, Loaf Cast Iron Bread Pan for Homemade Bread Baking, Meatloaf Pan with Lid, 5QT, Dark Green",VORRINGARD,89.99,0.0,0.0,0.0,CN,True,23.0,,https://m.media-amazon.com/images/I/81M85LJ+V4L._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0D4VDZ92Q,BASKET,25.3,noise,banneton/proofing,unknown,,unknown,,1,unknown,unknown,sourdough,,B0D4VDZ92Q,B0D4VDZ92Q,"Complete Sourdough Starter Kit, Sourdough Bread Baking Supplies, Banneton Bread Proofing Basket with Sourdough Starter Jar, 9inch Round Bread Proofing Basket, for Bread Baking",BANTBSKT,21.58,3000.0,1586.0,4.7,CN,True,1.0,Bread Proofing Baskets / 16188240011 / 5,https://m.media-amazon.com/images/I/81jUcIML-kL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0F3QLYWLS,FOOD WRAP,24.3,noise,beeswax wrap,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,5,none stated,farmhouse/natural,unknown,reusable; extra large,B0F3QLYWLS,B0FQDWZDFK,Bee’s Wrap Beeswax Wraps for Food - Assorted 5 Pack of Beeswax Wraps - 2 Large & 3 Medium Wrap - Plastic Free Made in USA Reusable Natural Food Wrap - Honeycomb & Bees + Bears,Bee’s Wrap,24.99,500.0,12985.0,4.6,US,True,19.0,Household Plastic Wrap / 16284873011 / 17,https://m.media-amazon.com/images/I/81AFQ861VnL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FPLTFQBW,BAKING MAT,24.1,noise,unknown,silicone,title:silicone; detail:silicone,paper,detail:paper,2,unknown,unknown,sourdough,reusable,B0FPLTFQBW,B0FVM8QB8C,"Silicone Bread Sling for Dutch Oven, 2-Pack Non-Stick Reusable Baking Mat with Heat-Resistant Handles, Easy Sourdough Transfer, Ideal for Home Baking, Oven Use, Kitchen Beginners",Koolstuffs,6.29,2000.0,249.0,4.7,CN,True,2.0,Baking Mats / 3736921 / 14,https://m.media-amazon.com/images/I/71m6NS9AijL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B09CFYR6CT,BREAD,23.6,noise,unknown,unknown,,unknown,,1,unknown,unknown,general kitchen storage,organic; keeps fresh,B09CFYR6CT,B09CFYR6CT,"One Mighty Mill Whole Wheat Bread, 100% Organic, Fresh-Milled, Stone-Ground Flour - No Preservatives or Artificial Ingredients, Non-GMO, Kosher (16 Slices, 1 Pack)",One Mighty MIll,5.81,8000.0,390.0,4.6,,False,1.0,Whole Wheat Sandwich Bread / 18776912011 / 92,https://m.media-amazon.com/images/I/61pafQbBxWL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DVH4D9HB,BREAD,23.4,noise,unknown,unknown,,unknown,,1,unknown,unknown,unknown,,B0DVH4D9HB,B0DVH4D9HB,"Bimbo, White Bread Double Pack, 48 Ounce",Bimbo,24.99,0.0,2.0,5.0,US,False,1.0,Dinner Breads / 18776875011 / 63,https://m.media-amazon.com/images/I/81RZyaK5Z0L.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FSX4Z2PY,BASKET,22.4,noise,banneton/proofing,silicone,detail:silicone,silicone,detail:silicone,1,unknown,giftable,sourdough,,B0FSX4Z2PY,B0GWQSMHW8,"Sourdough Starter Kit, Banneton Bread Proofing Basket Set with 24oz Starter Jar, Sourdough Bread Baking Supplies with 9’’ Round Banneton Baskets, Bread Making Baking Tools Gifts for Bakers",rorecay,28.99,1000.0,4623.0,4.6,CN,True,4.0,Bread Proofing Baskets / 16188240011 / 10,https://m.media-amazon.com/images/I/71BoF8inBqL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0D3D3339P,BASKET,22.3,noise,banneton/proofing,linen,detail:linen,linen,detail:linen,1,unknown,unknown,sourdough,,B0D3D3339P,B0GVNZKCKV,"Sourdough Starter Kit, Banneton Bread Proofing Baskets Set, Sourdough Bread Baking Supplies Making Tools with Dough Scraper, Whisk, Bread Lame, Recipe",BAVIFY,34.99,1000.0,1300.0,4.8,CN,True,5.0,Bread Proofing Baskets / 16188240011 / 7,https://m.media-amazon.com/images/I/71EzazE9uSL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B082VVW7HD,BREAD,21.5,noise,unknown,unknown,,unknown,,1,unknown,unknown,unknown,,B082VVW7HD,B082VVW7HD,"La Tour Bakehouse Japanese Style White Bread, 18 OZ",LA TOUR BAKEHOUSE,24.0,0.0,99.0,4.2,US,False,1.0,Frozen Bread / 6459133011 / 30,https://m.media-amazon.com/images/I/81CTTyjIxFL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CN95MYH5,FOOD STORAGE CONTAINER,21.3,noise,bread box,plastic,detail:plastic,plastic,detail:plastic,1,lid,unknown,homemade bread,eco,B0CN95MYH5,B0CYBQHZ9G,"Gifhomfix Bread Box Bread Boxes for Kitchen Counter Airtight, Time Recording Bread Storage Container with Lid, Bread Keeper for Homemade Bread, Toast, Bagel, Donut and Cookies, Grey",Gifhomfix,19.99,2000.0,3018.0,4.2,CN,True,7.0,Bread Boxes / 13880451 / 2,https://m.media-amazon.com/images/I/71xgjPaL1tL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FTMVFHZ3,BASKET,21.2,noise,banneton/proofing,silicone,title:silicone; detail:silicone,linen,detail:linen,1,unknown,unknown,sourdough,,B0FTMVFHZ3,B0GWJD9Q3Z,"Superbaking Sourdough Starter Kit, 9' Splinter-Free Banneton Bread Proofing Basket Set with Non-Stick Silicone Dough Sling & Glass Starter Jar Kit, Sourdough Bread Baking Supplies, Sourdough Tools",Superbaking,36.97,2000.0,7187.0,4.7,RO,True,6.0,Bread Proofing Baskets / 16188240011 / 1,https://m.media-amazon.com/images/I/91vIB+MeeuL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FH6VLMKM,BASKET,20.7,noise,banneton/proofing,paper,detail:kraft,paper,detail:kraft,1,unknown,giftable,sourdough,,B0FH6VLMKM,B0FH6VLMKM,"Astercook Sourdough Starter Kit with Round & Oval Banneton Bread Proofing Basket, Bread Sling, Starter Jar, Dough Whisk, Scrapers, Stencils, Complete Sourdough Bread Baking Supplies, Mothers Day Gifts",Astercook,37.97,2000.0,484.0,4.7,CN,True,1.0,Bread Proofing Baskets / 16188240011 / 6,https://m.media-amazon.com/images/I/819myFEWYcL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DK8G5C3X,BASKET,20.7,noise,banneton/proofing,linen,detail:linen,linen,detail:linen,1,unknown,giftable,sourdough,,B0DK8G5C3X,B0FCFDZSMD,"Sourdough Bread Baking Supplies, Sourdough Starter Kit, Bread Proofing Basket, Bread Making Tools Kit, Sour Dough Kit Tools, Sourdough Proofing Basket, Sourdough Kit Gifts for Bakers Women Wife Mom",VEDALIO,33.29,1000.0,1109.0,4.7,CN,True,2.0,Bread Proofing Baskets / 16188240011 / 14,https://m.media-amazon.com/images/I/81FZndeRa7L.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0BL56DXNX,FOOD STORAGE CONTAINER,20.0,noise,bread box,plastic,detail:plastic,plastic,detail:plastic,1,unknown,unknown,sandwich loaf,keeps fresh,B0BL56DXNX,B0DYL9FJXL,Buddeez Bread Buddy Bread Box – Keeps Loaves Fresh - Holds 1 Loaf of Sandwich Size Bread,Buddeez,15.99,500.0,35698.0,4.6,US,True,3.0,Bread Boxes / 13880451 / 9,https://m.media-amazon.com/images/I/71AgQsuGoYL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DKC1HCQQ,FOOD STORAGE CONTAINER,19.7,noise,bread box,wood/bamboo,title:wood; detail:wood; detail:bamboo,wood/bamboo,title:wood; detail:wood; detail:bamboo,1,unknown,unknown,general kitchen storage,extra large,B0DKC1HCQQ,B0FX9MQWP7,"Kitsure Bread Box - Wooden Bread Box for Kitchen Countertop, Large Capacity Kitchen Countertop Organizer, Stylish Bread Storage with Window, Multi-functional Container, Black, 1-Tier",Kitsure,22.99,2000.0,858.0,4.5,CN,True,5.0,Bread Boxes / 13880451 / 1,https://m.media-amazon.com/images/I/71kzRU0xbDL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B095DF7RK1,BREAD,19.4,noise,unknown,unknown,,unknown,,1,unknown,unknown,unknown,,B095DF7RK1,B0BCGWNJC3,"Carbonaut White Low Carb Keto Bread, 19 OZ",CARBONAUT,20.0,2000.0,2312.0,4.2,US,True,2.0,Frozen Bread / 6459133011 / 6,https://m.media-amazon.com/images/I/71nfr5wXzLL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DZWR9SN4,FOOD STORAGE CONTAINER,17.9,noise,bread box,wood/bamboo,title:wood; detail:wood; detail:bamboo,wood/bamboo,title:wood; detail:wood; detail:bamboo,1,lid,unknown,unknown,,B0DZWR9SN4,B0DZWR9SN4,"Amazon Basics Carbon Steel Bread Box with Acacia Wood Lid, Lid Doubles as Cutting Board, 11.9 x 7.1 x 5.2 in",Amazon Basics,19.99,700.0,105.0,4.4,,True,1.0,Bread Boxes / 13880451 / 16,https://m.media-amazon.com/images/I/71mFXIuuUTL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0C3VFDJ3P,FOOD STORAGE CONTAINER,17.7,noise,bread box,plastic,title:plastic; detail:plastic,plastic,title:plastic; detail:plastic,2,lid,unknown,sandwich loaf,,B0C3VFDJ3P,B0C3VJYQMY,"Tiawudi 2 Pack Bread Box, Plastic Bread Container, Bread Storage for Kitchen Counter, Bread Keeper with Airtight Lid, Tall Bread Saver, Sandwich Bread Holder, 5.6 Qt / 5.3L Each",Tiawudi,19.99,1000.0,1592.0,4.6,CN,True,1.0,Bread Boxes / 13880451 / 7,https://m.media-amazon.com/images/I/71mvkV5SwUL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FDK8NYQT,CLEANING AGENT,17.7,noise,unknown,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,1,unknown,unknown,unknown,,B0FDK8NYQT,B0FDJSCLB8,"Beeswax Wood Polish - Furniture Polish - Wood Cleaner - Wood Floor Polish - Applicable To Living Room, Kitchen and Wooden Furniture Floors. (1Pcs)",Generic,12.99,1000.0,42.0,2.8,CN,True,2.0,Wood Polish / 15342871 / 20,https://m.media-amazon.com/images/I/61H7YGbCkOL._AC_SL1200_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CNC19SDD,FOOD STORAGE CONTAINER,16.3,noise,bread box,wood/bamboo,title:bamboo; detail:bamboo,wood/bamboo,title:bamboo; detail:bamboo,1,unknown,farmhouse/natural,general kitchen storage,extra large,B0CNC19SDD,B0FRMCQ7V2,"HOOBRO Bamboo Bread Box, Kitchen Countertop Corner Bread Box, Large Capacity 2-Tier Bread Container, Bread Storage Container with Dual Rippled Acrylic Doors, for Kitchen Food Storage, Natural YL12MB01",HOOBRO,34.99,50.0,274.0,4.1,CN,True,3.0,Bread Boxes / 13880451 / 142,https://m.media-amazon.com/images/I/81w-dbrhMqL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0D9JHSDCY,BREAD,16.1,noise,unknown,unknown,,unknown,,1,unknown,unknown,sandwich loaf,,B0D9JHSDCY,B0D9JHSDCY,"Classic White Sandwich Bread, Sliced, 20 oz (Pack of 2)",VEMAX Store,14.5,50.0,73.0,4.2,US,False,1.0,White / 18776910011 / 70,https://m.media-amazon.com/images/I/,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CNCM9C7R,FOOD STORAGE CONTAINER,15.9,noise,bread box,wood/bamboo,title:wood; title:bamboo; detail:bamboo,wood/bamboo,title:wood; title:bamboo; detail:bamboo,1,roll top,farmhouse/natural,general kitchen storage,extra large,B0CNCM9C7R,B0FFTBTYVJ,"HOOBRO Bread Box, Bamboo Bread Box for Kitchen Countertop, 2 Tier Roll-Top Bread Bin, Food Storage Box, Large Capacity Keeper, Wooden Storage Cabinet, for Kitchen, Dining Room, Natural YL13MB01",HOOBRO,35.99,100.0,413.0,4.4,CN,True,3.0,Bread Boxes / 13880451 / 82,https://m.media-amazon.com/images/I/81IYciAKtSL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DPXLPQJF,BREAD,15.0,noise,unknown,unknown,,unknown,,1,unknown,unknown,homemade bread,organic,B0DPXLPQJF,B0DPXLPQJF,"365 by Whole Foods Market Organic White Artisan Bread, 16 OZ",365 by Whole Foods Market,3.29,10000.0,632.0,4.4,,False,1.0,Breads / 18776870011 / 43,https://m.media-amazon.com/images/I/61LS3Bup2GL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B07NMNDT1W,HAIR REMOVAL AGENT,15.0,noise,unknown,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,1,unknown,farmhouse/natural,unknown,,B07NMNDT1W,B07YNBX5C4,"Howemon White Beeswax Pellets 2LB 100% Pure and Natural Triple Filtered for Skin, Face, Body and Hair Care DIY Creams, Lotions, Lip Balm and Soap Making Supplies",Howemon,15.99,2000.0,8058.0,4.6,CN,True,3.0,Candle Making Wax / 262602011 / 3,https://m.media-amazon.com/images/I/61PGIIvz6UL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0GCLLYJR8,COOKWARE SET,14.3,noise,banneton/proofing,metal,detail:metal; detail:aluminum,linen,detail:linen,1,unknown,unknown,sourdough,,B0GCLLYJR8,B0GZH28K2M,"EWFEN Sourdough Starter Kit with Enamel Cast Iron Pot, Complete Sourdough Bread Baking Supplies, Round & Oval Bread Proofing Basket with 34 Oz Starter Jar, Bread Making Tools Kit",EWFEN,69.99,300.0,186.0,4.6,CN,True,1.0,Bread Proofing Baskets / 16188240011 / 41,https://m.media-amazon.com/images/I/81VGK+O6GUL.jpg,,,,,,,
